date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:17	71896/71896	---M--	200	added ('OK')	text/html	etag:%22118d8-538c7b8585f80%22	https://themesflat.com/html/canava/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/fonts/fontawesome-webfont5b62.html	(from https://themesflat.com/html/canava/stylesheets/font-awesome.css)
13:48:17	90412/90412	---M--	200	added ('OK')	application/x-font-woff	etag:%221612c-538c7b8585f80%22	https://themesflat.com/html/canava/fonts/fontawesome-webfont.woff?v=4.6.3	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/fonts/fontawesome-webfont5b62.woff	(from https://themesflat.com/html/canava/stylesheets/font-awesome.css)
13:48:18	152796/152796	---M--	200	added ('OK')	application/x-font-ttf	etag:%22254dc-538c7b8585f80%22	https://themesflat.com/html/canava/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/fonts/fontawesome-webfont5b62.ttf	(from https://themesflat.com/html/canava/stylesheets/font-awesome.css)
13:48:19	391622/391622	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f9c6-538c7b8585f80%22	https://themesflat.com/html/canava/fonts/fontawesome-webfont.svg?v=4.6.3	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/fonts/fontawesome-webfont5b62.svg	(from https://themesflat.com/html/canava/stylesheets/font-awesome.css)
13:48:19	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:19%20GMT	https://themesflat.com/html/canava/stylesheets/fonts/flexslider-icon.eot	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/stylesheets/fonts/flexslider-icon.eot	(from https://themesflat.com/html/canava/stylesheets/flexslider.css)
13:48:19	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:19%20GMT	https://themesflat.com/html/canava/stylesheets/fonts/flexslider-icon.eot?	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/stylesheets/fonts/flexslider-icond41d.eot	(from https://themesflat.com/html/canava/stylesheets/flexslider.css)
13:48:20	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:20%20GMT	https://themesflat.com/html/canava/stylesheets/fonts/flexslider-icon.woff	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/stylesheets/fonts/flexslider-icon.woff	(from https://themesflat.com/html/canava/stylesheets/flexslider.css)
13:48:20	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:20%20GMT	https://themesflat.com/html/canava/stylesheets/fonts/flexslider-icon.ttf	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/stylesheets/fonts/flexslider-icon.ttf	(from https://themesflat.com/html/canava/stylesheets/flexslider.css)
13:48:21	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:21%20GMT	https://themesflat.com/html/canava/stylesheets/fonts/flexslider-icon.svg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/stylesheets/fonts/flexslider-icon.svg	(from https://themesflat.com/html/canava/stylesheets/flexslider.css)
13:48:21	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:21%20GMT	https://themesflat.com/html/canava/stylesheets/owl.video.play.png	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/stylesheets/owl.video.play.png	(from https://themesflat.com/html/canava/stylesheets/owl.carousel.css)
13:48:21	9999/9999	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22270f-539d0cb0a8b80%22	https://themesflat.com/html/canava/images/icon/pattern.svg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/icon/pattern.svg	(from https://themesflat.com/html/canava/stylesheets/shortcodes.css)
13:48:22	35514/35514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228aba-4e8fc91a8bd00%22	https://themesflat.com/html/canava/fonts/Simple-Line-Icons.eot?v=2.3.2	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/fonts/Simple-Line-Icons06c8.eot	(from https://themesflat.com/html/canava/stylesheets/simple-line-icons.css)
13:48:22	29260/29260	---M--	200	added ('OK')	text/html	etag:%22724c-5352604233980%22	https://themesflat.com/html/canava/fonts/Simple-Line-Icons.woff2?v=2.3.2	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/fonts/Simple-Line-Icons06c8.html	(from https://themesflat.com/html/canava/stylesheets/simple-line-icons.css)
13:48:23	35304/35304	---M--	200	added ('OK')	application/x-font-ttf	etag:%2289e8-4e8fc91a8bd00%22	https://themesflat.com/html/canava/fonts/Simple-Line-Icons.ttf?v=2.3.2	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/fonts/Simple-Line-Icons06c8.ttf	(from https://themesflat.com/html/canava/stylesheets/simple-line-icons.css)
13:48:23	59324/59324	---M--	200	added ('OK')	application/x-font-woff	etag:%22e7bc-4e8fc91a8bd00%22	https://themesflat.com/html/canava/fonts/Simple-Line-Icons.woff?v=2.3.2	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/fonts/Simple-Line-Icons06c8.woff	(from https://themesflat.com/html/canava/stylesheets/simple-line-icons.css)
13:48:24	179404/179404	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222bccc-4e8fc91a8bd00%22	https://themesflat.com/html/canava/fonts/Simple-Line-Icons.svg?v=2.3.2	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/fonts/Simple-Line-Icons06c8.svg	(from https://themesflat.com/html/canava/stylesheets/simple-line-icons.css)
13:48:24	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:24%20GMT	https://themesflat.com/html/img/revolution-slider/gradient/g30.png	C:/My%20Web%20Sites/canva/themesflat.com/html/img/revolution-slider/gradient/g30.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:25	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:25%20GMT	https://themesflat.com/html/img/revolution-slider/gradient/g40.png	C:/My%20Web%20Sites/canva/themesflat.com/html/img/revolution-slider/gradient/g40.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:25	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:25%20GMT	https://themesflat.com/html/assets/revolution-slider/shadow1.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/shadow1.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:25	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:26%20GMT	https://themesflat.com/html/assets/revolution-slider/shadow2.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/shadow2.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:26	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:26%20GMT	https://themesflat.com/html/assets/revolution-slider/shadow3.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/shadow3.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:26	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:26%20GMT	https://themesflat.com/html/assets/revolution-slider/gridtile.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/gridtile.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:27	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:27%20GMT	https://themesflat.com/html/assets/revolution-slider/gridtile_white.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/gridtile_white.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:27	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:27%20GMT	https://themesflat.com/html/assets/revolution-slider/gridtile_3x3.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/gridtile_3x3.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:27	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:28%20GMT	https://themesflat.com/html/assets/revolution-slider/gridtile_3x3_white.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/gridtile_3x3_white.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:28	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:28%20GMT	https://themesflat.com/html/assets/revolution-slider/boxed_bgtile.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/boxed_bgtile.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:28	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:29%20GMT	https://themesflat.com/html/assets/revolution-slider/navigdots_bgtile.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/navigdots_bgtile.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:29	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:29%20GMT	https://themesflat.com/html/assets/revolution-slider/bullet.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/bullet.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:30	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:30%20GMT	https://themesflat.com/html/assets/revolution-slider/bullets.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/bullets.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:31	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:31%20GMT	https://themesflat.com/html/assets/revolution-slider/bullets2.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/bullets2.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:31	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:31%20GMT	https://themesflat.com/html/assets/revolution-slider/bullet_boxed.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/bullet_boxed.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:31	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:32%20GMT	https://themesflat.com/html/assets/revolution-slider/navigdots.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/navigdots.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:32	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:32%20GMT	https://themesflat.com/html/assets/revolution-slider/small_left.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/small_left.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:32	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:32%20GMT	https://themesflat.com/html/assets/revolution-slider/small_right.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/small_right.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:33	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:33%20GMT	https://themesflat.com/html/assets/revolution-slider/arrow_left.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/arrow_left.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:33	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:33%20GMT	https://themesflat.com/html/assets/revolution-slider/arrow_right.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/arrow_right.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:34	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:34%20GMT	https://themesflat.com/html/assets/revolution-slider/small_left_boxed.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/small_left_boxed.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:34	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:34%20GMT	https://themesflat.com/html/assets/revolution-slider/small_right_boxed.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/small_right_boxed.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:34	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:35%20GMT	https://themesflat.com/html/assets/revolution-slider/arrowleft.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/arrowleft.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:35	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:35%20GMT	https://themesflat.com/html/assets/revolution-slider/arrowright.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/arrowright.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:35	125/125	---M--	200	added ('OK')	image/png	etag:%227d-50e4a7a503980%22	https://themesflat.com/html/canava/images/slides/timer.png	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/slides/timer.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:36	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:36%20GMT	https://themesflat.com/html/assets/revolution-slider/coloredbg.png	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/coloredbg.png	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:36	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:36%20GMT	https://themesflat.com/html/assets/revolution-slider/loader.gif	C:/My%20Web%20Sites/canva/themesflat.com/html/assets/revolution-slider/loader.gif	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:36	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:37%20GMT	https://themesflat.com/html/canava/font/revicons90c6.eot?5510888	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/font/revicons90c690c6.eot	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:37	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:37%20GMT	https://themesflat.com/html/canava/font/revicons90c6.woff?5510888	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/font/revicons90c690c6.woff	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:37	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:37%20GMT	https://themesflat.com/html/canava/font/revicons90c6.ttf?5510888	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/font/revicons90c690c6.ttf	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:38	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202023%2008:18:38%20GMT	https://themesflat.com/html/canava/font/revicons90c6.svg?5510888	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/font/revicons90c690c6.svg	(from https://themesflat.com/html/canava/stylesheets/revolution-slider.css)
13:48:38	34052/34052	---M--	200	added ('OK')	image/jpeg	etag:%228504-539d18319af80%22	https://themesflat.com/html/canava/images/products/9.jpg	C:/My%20Web%20Sites/canva/themesflat.com/html/canava/images/products/9.jpg	(from https://themesflat.com/html/canava/shop-detail.html)
